"#id houseGridSketch aNewClueClipping allowanceNote antechamberMap antechamberNote antechamberNote2","Name House Grid Sketch A New Clue Clipping Allowance Note Antechamber Map Antechamber Note Antechamber Note 2","Note Name 45 Rooms Note A New Clue Clipping Allowance Note Antechamber Entry Controls Antechamber Note Antechamber Note (Monk)","Location room:out005:Hovel room:sho006:Bookshop room:gre004:Cloister room:blu045:Antechamber room:blu045:Antechamber","Description ","Pages ","Parsed text REDDINGTON HERALD\n""A NEW CLUE"" SOLD OUT IN HOURS\nIt should come as no surprise that\r\nthe latest book from local author\r\nMarion Marigold is breaking literary\nrecords and making headlines even\nin absentia. The release of her new\nbook, \""A New Clue\"", comes only \nfourteen months after the distressful\nreport of the author's mysterious\nand unexplained disappearance.\r\n     Her current publisher has issued a statement debunking the conspiracy theories surrounding the book's recent announcement stating \""The writing of the book was completed and well into the editing stages many months before [the disappearance].\""  In addition, the publisher has revealed that all of the proceeds from first edition sales of \""A New Clue\"" will be going to LASTING HOPE, a non-profit organization that aims to provide resources and intel in the investigations of missing persons. Still, the timing and  conveniently mysterious title of Marigold's third book has left many cynics denouncing the book and her disappearance as a cheap publicity stunt. Detective Bon Margle, who\nmany theorize may have been the inspiration for \""A New Clue\"", was quoted only saying that the book was \""unintentionally accurate.\""\n     Regardless of their opinions, fans, pundits and cynics alike were standing together, elbow to elbow in bookshop queues this morning eager to get their hands on what may\n   very likely be the last words ever published by the missing author. thaw only in the event of my death\n\nSimon,\nI had wished for you to read this letter upon first arriving at Mt. Holly but I couldn't risk the contents of these pages falling into unsympathetic hands.\n\nMy personal freezer should prove quite the safebox, as all of the staff have for many years respected my wishes that it remain shut and untampered. (My favorite snacks were also stored here!)\n \nBut in addition to these delicious treats, it has also for the last 20 years stored many a cryptic message and ciphered note. This nondescript cooler is, in fact, a dubious frozen postbox of chilled secrets.\n\nHave you heard of the Children of Black ?\n\nI have no idea how forthcoming your father has been about the details surrounding your mother's final chapter... or the role he thinks I played in that end. I have always denied involvement. To him. To the detectives. To the crown. And now to you as well.\n\nBut can I honestly say I had nothing to do with her disappearance? And yes, I speak of disappearance, not death. For I, too, cling to the hope that our fears are unfounded, and have occasionally, from time to time, caught fragments of information that bolster this belief.\n\nFragments of information that have cost me plenty, for our country is never short of opportunists and blackmailers.\n\nStill, as I am now dead, I don't want this knowledge to be buried with me, even if that means passing the burden of these fragments onto you. Even if that information may weigh even heavier on your head than the crown involved.\n\nUnfortunately, this information is a little too precious to entrust entirely to this freezer as I'm not too confident that the sanctity of my snacks will extend beyond my life! I've always found it best to use multiple baskets when it comes to incriminating eggs; a lesson that I recently learned again when a member of my staff betrayed my confidence.\n \nI have placed eight red envelopes in eight even more secure locations throughout the estate and left a hidden message for you among the art that hangs in almost every room in this house. This message is the key to unlocking these secrets, but you must be open in your interpretation, as the message itself harbors multiple double meanings and hidden entendres.One final word of advice:\n\nDo not assume the rooms you find today will be the same rooms you find tomorrow. These grounds have provided me a home for the last half century and even I am uncertain of which room lies beyond any particular door.\n\nYour grandmother used to say, \""Don't go where the path leads. Abandon the path and go where you want it to lead.\n\n_ _   _ _\n_ _ _ _ _\n_ _ _ _ _\n_ _ _ _ _,\n_ _ _ _ _\n_ _ _ _ _\n_ _ _ _ _\n_ _ _ _ _\n_ _ _ _ _ To continue up, you must go down. So close,\nyet so far away","Magnifier Parsed Text ","Comments Before Patch 1.04, the article previously said ""The release of her new book, 'A New Clue', comes only four months after the distressful report of the author's mysterious and unexplained disappearance."" ","Coverage ","Content Tags ","","","","","","","","","","","","","","know:houseGridSketch know:aNewClueClipping know:allowanceNote know:antechamberMap know:antechamberNote know:antechamberNote2"
"servantLetter","Servant Letter","Servant Trash Letter","room:bed005:Servant's Quarters","","","Mr. Ruota,\r\nMrs. Babbage has told me that you will be overseeing network maintenance over the next few weeks while I will be gone and I apologize in advance for the extra workload. I believe I will be back in Reddington by the middle of February but even that is not a certainty. Either way, I do not anticipate there will be any major issues while I am gone as the difficulties we were having last month with the terminal connections seems to be resolved.\r\n\r\nIf there is an emergency and you find yourself having to enter the central server site, I have set you up with a temporary <b>admin key</b> to allow you access to the network administrator controls. \r\n\nADMIN KEY : First four letters of your last name, followed by first initial. (The first and fifth character should be capitalized.)\r\n\r\nIf you have any questions, please let me know in the next few days before my departure,\r\n\n-Randolph\r\n","","","1.006289308","","","","","","","","","","","","","","","know:servantLetter"
"shelterLetter","Shelter Letter","Shelter Letter","room:out001:Shelter","","","Remain where you are for now. Given that the Red Guard is due tomorrow, we've agreed with your plan and have disabled remote access to the other terminals and have sealed the network mainframe.\n\n\nRegardless of the danger, I am still not willing to risk removing SHELTER from the draft pool while the three of you are down there. Our best bet is to sit tight and hope for a little bit of luck.","","","0.9866666667","","","","","","","","","","","","","","","know:shelterLetter"
"monkNote2","Monk Note 2","Shrine Note","room:out002:Shrine","","","STEADY is the scepter\nDEADLY IS THE STONE\nHEAVY is the crown\nREADY IS THE THRONE","","","0.8888888889","","","","","","","","","","","","","","","know:monkNote2"
"monkNotePiece","Monk Note Piece","Shrine Note Piece","","","","S       s the s\n  DEADLY IS THE<size=1.1> </size>S\n <size=3.2> </size>HEAVY is the cr\n <size=3.6> </size>READY IS THE TH","","","1.230769231","","","","","","","","","","","","","","","know:monkNotePiece"
"simonClara","Simon Clara","Simon & Clara Photo","room:blu024:Office","","","","","","","","","","","","","","","","","","","","","know:simonClara"
"tomas","Tomas","Sinclair Pointing Photo","room:blu011:Attic","","","","","","","","","","","","","","","","","","","","","know:tomas"
"speakeasyLetter","Speakeasy Letter","Speakeasy Letter","room:blu006u1:Speakeasy","","","Bridgette,\n\r\nI have received word that the Baron has decided to end his residency in Trinsdale and will be returning home next week. You have done an amazing job running the bar over the last few months, and it is sad that it is coming to an end.\r\n\r\nDenny has found a buyer who will likely pay more than the penniless staff here on the estate, so I expect our financial situation will remain stable despite this turn of event.\n\nIf you can persuade Kirk to change the floorplan back to the Billiard Room this weekend, our tracks should be covered. And if you need more gems to pay him off, Denny has you covered.\n\n                         - CHRISTOPH","","","1.00862069","","","","","","","","","","","","","","","know:speakeasyLetter"
"staffNotice","Staff Notice","Staff Notice","room:blu034:Security","","","Effective the first week of December, Payroll for all Live-out and Seasonal Staff will be managed electronically. As your attendance will no longer be registered at morning roll call, it is doubly important that you do not fail to clock in <i><size=4>(and out)</size></i>  at one of the Electronic Computer terminals on the Estate.\n\nTwo of these terminals can be found at Security <i>(where the punch-clock used to be)</i>\nand in the Laboratory. \n\nAny questions or concerns regarding this process should be directed as always to our House Manager Mrs. Babbage.\n","","","0.9375","","","","","","","","","","","","","","","know:staffNotice"
"furloughNotice","Furlough Notice","Staff Notice: Suspension","","","","The day we all dreaded has finally arrived. It is with unprecedented sadness that we inform you of the death of our benefactor, employer and master, the Baron of Mount Holly, H. S. Sinclair. Any staff who have an interest in attending services may contact Mrs. Babbage for details.\n\nIn following the instructions left by the Baron himself, effective immediately, all work at Mt. Holly is suspended. All live-in Staff will have one month paid leave and must vacate the premises by Friday, November 6th.\n               \t\t     -Mrs. Babbage\n\n","","","0.9777777778","","","","","","","","","","","","","","","know:furloughNotice"
"westStaffNotice","West Staff Notice","Staff Notice: West Wing","room:hal002:West Wing Hall","","","Out of respect for the late Lady Clara Epsen, the West Wing will be closed until further notice. While the floorplans associated with this wing have not been removed from the pool, we ask that staff members refrain from drafting them during this period of mourning.\n\nLikewise, any st\nmay draft so","","","0.9122807018","","","","","","","","","","","","","","","know:westStaffNotice"
"starSchedule","Star Schedule","Star Schedule","","","2","","","","","","","","","","","","","","","","","","","know:starSchedule"
"postcardStars","Postcard Stars","Stars Postcard","room:sho008:Gift Shop","","","","","","","","","","","","","","","","","","","","","know:postcardStars"
"studyNote","Study Note","Study Note","room:blu026:Study","","","","","","","","","","","","","","","","","","","","","know:studyNote"
"studyScribbling","Study Scribbling","Study Scribbling","room:blu026:Study","","","","","","","","","","","","","","","","","","","","","know:studyScribbling"
"postcardStumped","Postcard Stumped","Stumped Postcard","room:sho008:Gift Shop","","","","","","","","","","","","","","","","","","","","","know:postcardStumped"
"sweepstakes","Sweepstakes","Sweepstakes Prize","","","3","","","","","","","","","","","","","","","","","","","know:sweepstakes"
"swinBirdSketch","Swin Bird Sketch","Swim Bird Sketch","room:blu012:Storeroom","","","","","","","","","","","","","","","","","","","","","know:swinBirdSketch"
"tentBlueMemos","Tent Blue Memos","Tent Blue Memos","","fix","","","","","","","","","","","","","","","","","","","","know:tentBlueMemos"
"theWill","The Will","The last WILL and TESTAMENT","room:blu046:Room 46","","5","","","","","","","","","","","","","","","","","","","know:theWill"
"theWillB","The Will B","The last WILL and TESTAMENT: Baroness","","","5","","","","","","","","","","","","","","","","","","","know:theWillB"
"theSail","The Sail","The Sail Sale","room:blu042:Observatory, room:sho002:Kitchen, room:sho001:Commissary, room:sho003:Locksmith, room:sho006:Bookshop","","","","","","","","","","","","","","","","","","","","","know:theSail"
"trophyList","Trophy List","The Trophies of Mt. Holly","room:blu019:Trophy Room, room:blu002:Entrance Hall","","","","","","","","","","","","","","","","","","","","","know:trophyList"
"tipPatio","Tip Patio","Tip: Buried","room:gre002:Patio","","","","","","","","","","","","","","","","","","","","","know:tipPatio"
"drawingTip","Drawing Tip","Tip: Drawing floorplans","","","","EACH TIME YOU CLICK ON A DOOR, \nYOU WILL                  THREE FLOORPLANS,\nFROM WHICH YOU MUST SELECT ONE TO DRAFT.\nHOWEVER, THERE ARE SOME ITEMS AND ROOMS\nTHAT WILL ALLOW YOU TO ""REDRAW"" IF YOU DO NOT LIKE YoUR INITIAL THREE OPTIONS.","","","0.8541666667","","","","","","","","","","","","","","","know:drawingTip"
"entranceTip","Entrance Tip","Tip: Entrance","room:blu002:Entrance Hall","","","Each time you enter a room you will lose        .\n\nWhen you no longer have\nany      left, you will be too tired to continue\nsearching the manor and must <i><color=#3D758A>call it a day.","","","0.825","","","","","","","","","","","","","","","know:entranceTip"
"libraryTip","Library Tip","Tip: House Directory","room:blu027:Library","","","If you wish to read more\nabout a specific room in\nyour house, press      to\npull up the directory.","","","0.6129032258","","","","","","","","","","","","","","","know:libraryTip"
"nookTip","Nook Tip","Tip: Noteworthy","room:blu013:Nook","","","As you continue on your adventure, you may want to consider getting something to scribble down your notes and observations.\n\n A pad, scrap of paper or, perhaps most fittingly, a journal will prove to\nbe an invaluable tool you\nwill not regret <i>having \nyou on your journey.","","","0.9215686275","","","","","","","","","","","","","","","know:nookTip"
"spreadTip","Spread Tip","Tip: Spread","room:blu043:Conference Room","","","SOME SPECIAL ROOMS ALLOW YOU TO\n<b><color=#315155>""SPREAD""</color></b> ITEMS THROUGHOUT YOUR HOUSE.\n\nWHEN ITEMS ARE <b><color=#315155>""SPREAD""</color></b> tHEY ARE IMMEDIATELY PLACED IN SEVERAL OF THE\nROOMS CURRENTLY ON YOUR ESTATE.\n\nHOWEVER, IF YOU HAVE A CONFERENCE ROOM, SPREAD ITEMS ARE GATHERED IN\nTHAT ROOM INSTEAD.","","","0.9555555556","","","","","","","","","","","","","","","know:spreadTip"
"tombLetter","Tomb Letter","Tomb Letter","room:out008:Tomb","","5","","","","","","","","","","","","","","","","","","","know:tombLetter"
"tombNote","Tomb Note","Tomb Note","room:out008:Tomb","","","Each of our journeys come to\n           a conclusion here in the tomb.\n\nThis floor plan is the definitive <size=6><color=#6D0606>dead end... </size></color>\n\n           or is it ?","","","1.043478261","","","","","","","","","","","","","","","know:tombNote"
"tradingPostLetter","Trading Post Letter","Trading Post Letter","room:out007:Trading Post","","","Cristoph, here's the rest of your share (forty gold) from the  moonshine shipment we made last week. This may be the last batch for quite some time as I feel it is no longer worth the risk, especially given Anne's continually increasing suspicion. But I do need to ask another small favor of you. \r\n\r\nNext week, when you take the Baron to town, if you can fabricate some excuse to delay your return by an hour or two, I would be much beholden to you.\r\n","","","0.9659090909","","","","","","","","","","","","","","","know:tradingPostLetter"
"memoTrove01","Memo Trove01","Trove Memo 01","room:fou006:Treasure Trove","","","THE GREEN MEMOS YOU FIND IN THIS ROOM WILL \nALWAYS BE TRUE.\r\n","","","1","","","","","","","","","","","","","","","know:memoTrove01"
"memoTrove02","Memo Trove02","Trove Memo 02","room:fou006:Treasure Trove","","","GREEN MEMOS IN\nWHITE BOXES\nARE ALWAYS LIES.","","","1","","","","","","","","","","","","","","","know:memoTrove02"
"memoTrove03","Memo Trove03","Trove Memo 03","room:fou006:Treasure Trove","","","THE TRUE\nTREASURE OF THE\nTROVE IS NOT\nIN THE HOUSE.","","","1","","","","","","","","","","","","","","","know:memoTrove03"
"memoTrove04","Memo Trove04","Trove Memo 04","room:fou006:Treasure Trove","","","THE PREVIOUS BOX\nIN THIS ROOM CONTAINED A TRUE\nSTATEMENT.","","","1","","","","","","","","","","","","","","","know:memoTrove04"
"memoTrove05","Memo Trove05","Trove Memo 05","room:fou006:Treasure Trove","","","TWO REALMS\nHAVE THE SAME\nCOLOR BANNER.\n","","","1","","","","","","","","","","","","","","","know:memoTrove05"
"memoTrove06","Memo Trove06","Trove Memo 06","room:fou006:Treasure Trove","","","BOXES MARKED WITH\n\n\nALWAYS CONTAIN\nFALSE STATEMENTS.","","","1","","","","","","","","","","","","","","","know:memoTrove06"
"memoTrove07","Memo Trove07","Trove Memo 07","room:fou006:Treasure Trove","","","THE TRUE TREASURE\nOF THE TROVE IS\nNOT IN THIS ROOM.","","","1","","","","","","","","","","","","","","","know:memoTrove07"
"memoTrove08","Memo Trove08","Trove Memo 08","room:fou006:Treasure Trove","","","ALL BOXES\nMARKED BY\n\n\n\nCONTAIN MEMOS\nTHAT ARE TRUE.","","","1","","","","","","","","","","","","","","","know:memoTrove08"
"memoTrove09","Memo Trove09","Trove Memo 09","room:fou006:Treasure Trove","","","PINK BOXES \nMARKED WITH\n\n\nALWAYS CONTAIN\nFALSE STATEMENTS.","","","0.8888888889","","","","","","","","","","","","","","","know:memoTrove09"
"memoTrove10","Memo Trove10","Trove Memo 10","room:fou006:Treasure Trove","","","There is no realm that\nflies the white flag.","","","1","","","","","","","","","","","","","","","know:memoTrove10"
"memoTrove11","Memo Trove11","Trove Memo 11","room:fou006:Treasure Trove","","","THE PREVIOUS BOX\nIN THIS ROOM CONTAINED A TRUE\nSTATEMENT.","","","1","","","","","","","","","","","","","","","know:memoTrove11"
"memoTrove12","Memo Trove12","Trove Memo 12","room:fou006:Treasure Trove","","","YOU WILL NEED\nA KEY TO OBTAIN\nTHE TRUE TREASURE\nOF THE TROVE.","","","1","","","","","","","","","","","","","","","know:memoTrove12"
"memoTrove13","Memo Trove13","Trove Memo 13","room:fou006:Treasure Trove","","","BLUE BOXES\nMARKED BY\n\n\n\nCONTAIN FALSE\nSTATEMENTS.","","","1","","","","","","","","","","","","","","","know:memoTrove13"
"memoTrove14","Memo Trove14","Trove Memo 14","room:fou006:Treasure Trove","","","GREEN MEMOS IN BLUE BOXES\nARE SOMETIMES\nFALSE.","","","1","","","","","","","","","","","","","","","know:memoTrove14"
"memoTrove15","Memo Trove15","Trove Memo 15","room:fou006:Treasure Trove","","","FENN ARIES BORDERS\nA POETIC REALM.","","","1","","","","","","","","","","","","","","","know:memoTrove15"
"memoTrove16","Memo Trove16","Trove Memo 16","room:fou006:Treasure Trove","","","IT NEVER RAINS\nIN ARCH ARIES.","","","1","","","","","","","","","","","","","","","know:memoTrove16"
"memoTrove17","Memo Trove17","Trove Memo 17","room:fou006:Treasure Trove","","","GREEN MEMOS\nIN PINK BOXES\nARE ALWAYS\nFALSE.","","","1","","","","","","","","","","","","","","","know:memoTrove17"
"memoTrove18","Memo Trove18","Trove Memo 18","room:fou006:Treasure Trove","","","YOU HAVE SEEN ALL THE MEMOS THAT\nAPPEAR IN THIS ROOM.","","","1","","","","","","","","","","","","","","","know:memoTrove18"
"memoTrove19","Memo Trove19","Trove Memo 19","room:fou006:Treasure Trove","","","THE NEXT FOUR\nBOXES MARKED BY\n\n\nCONTAIN FALSE\nSTATEMENTS.","","","1","","","","","","","","","","","","","","","know:memoTrove19"
"memoTrove20","Memo Trove20","Trove Memo 20","room:fou006:Treasure Trove","","","Red memos in blue boxes\nare always true.","","","1","","","","","","","","","","","","","","","know:memoTrove20"
"memoTrove21","Memo Trove21","Trove Memo 21","room:fou006:Treasure Trove","","","HANDWRITTEN GREEN MEMOS ARE ALWAYS FALSE, BUT WOULD BE TRUE IF YOU CHANGED ONE COLOR IN THE TEXT.","","","1","","","","","","","","","","","","","","","know:memoTrove21"
"memoTrove22","Memo Trove22","Trove Memo 22","room:fou006:Treasure Trove","","","The next three green memos you find in this room will all be true.","","","1","","","","","","","","","","","","","","","know:memoTrove22"
"memoTrove23","Memo Trove23","Trove Memo 23","room:fou006:Treasure Trove","","","AS YOU HAVE ALWAYS SUSPECTED, THERE IS MORE TO THE DEN THAN MEETS THE EYE.","","","1","","","","","","","","","","","","","","","know:memoTrove23"
"memoTrove24","Memo Trove24","Trove Memo 24","room:fou006:Treasure Trove","","","the symbol\n\n\n\nis used to denote\nthe unknown, death,\nand the number 8.","","","0.9285714286","","","","","","","","","","","","","","","know:memoTrove24"
"memoTrove25","Memo Trove25","Trove Memo 25","room:fou006:Treasure Trove","","","There are three memos with false statements in the clock tower.","","","1","","","","","","","","","","","","","","","know:memoTrove25"
"memoTrove26","Memo Trove26","Trove Memo 26","room:fou006:Treasure Trove","","","THE TRUE TREASURE\nOF THE TROVE IS\nIN THE HOUSE.","","","1","","","","","","","","","","","","","","","know:memoTrove26"
"memoTrove27","Memo Trove27","Trove Memo 27","room:fou006:Treasure Trove","","","NO REALM IS CONSIDERED SPIRITUAL.","","","1","","","","","","","","","","","","","","","know:memoTrove27"
"memoTrove28","Memo Trove28","Trove Memo 28","room:fou006:Treasure Trove","","","THE LAST DOOR OF 8\nis in the\ninner sanctum.","","","1","","","","","","","","","","","","","","","know:memoTrove28"
"memoTrove29","Memo Trove29","Trove Memo 29","room:fou006:Treasure Trove","","","THERE IS AN ANTECHAMBER LEVER HIDDEN IN THE DRAWING ROOM.","","","1","","","","","","","","","","","","","","","know:memoTrove29"
"memoTrove30","Memo Trove30","Trove Memo 30","room:fou006:Treasure Trove","","","THE BARON BEGAN AND ENDED HIS TRAVELS\nIN THE SAME REALM.","","","1","","","","","","","","","","","","","","","know:memoTrove30"
"memoTrove31","Memo Trove31","Trove Memo 31","room:fou006:Treasure Trove","","","NUANCE IS KNOWN\nTO BE A PEACEFUL\nREALM.","","","1","","","","","","","","","","","","","","","know:memoTrove31"
"memoTrove32","Memo Trove32","Trove Memo 32","room:fou006:Treasure Trove","","","The Sacred Hour is not technically ""On the Hour"".","","","1","","","","","","","","","","","","","","","know:memoTrove32"
"memoTrove33","Memo Trove33","Trove Memo 33","room:fou006:Treasure Trove","","","THE POWER MUST SHIFT\nTO PERFORM THE RITUAL OF CASTLING.","","","1","","","","","","","","","","","","","","","know:memoTrove33"
"memoTrove34","Memo Trove34","Trove Memo 34","room:fou006:Treasure Trove","","","The family core can\nbe found in a red room\nwith a 5-letter name.","","","0.9333333333","","","","","","","","","","","","","","","know:memoTrove34"
"memoTrove35","Memo Trove35","Trove Memo 35","room:fou006:Treasure Trove","","","Calendars never hide important dates.","","","1","","","","","","","","","","","","","","","know:memoTrove35"
"memoTrove36","Memo Trove36","Trove Memo 36","room:fou006:Treasure Trove","","","YENNA MEANS BOTH\nRAIN AND RULER\nIN ERAJAN.","","","1","Erajan","","","","","","","","","","","","","","know:memoTrove36"
"memoTrove37","Memo Trove37","Trove Memo 37","room:fou006:Treasure Trove","","","THERE ARE SECRETS\nIN THE ROOMS\nYOU DRAIN.","","","1","","","","","","","","","","","","","","","know:memoTrove37"
"memoTrove38","Memo Trove38","Trove Memo 38","room:fou006:Treasure Trove","","","YOU MUST DON\nTHE MANTLE OF\nTHE KNIGHT\nTO PERFORM THE\nRITUAL OF CASTLING.","","","1","","","","","","","","","","","","","","","know:memoTrove38"
"memoTrove39","Memo Trove39","Trove Memo 39","room:fou006:Treasure Trove","","","THE PREVIOUS BOX\nIN THIS ROOM CONTAINED A TRUE\nSTATEMENT.","","","1","","","","","","","","","","","","","","","know:memoTrove39"
"memoTrove40","Memo Trove40","Trove Memo 40","room:fou006:Treasure Trove","","","PAGE SIX OF\n""A NEW CLUE""\nHIDES A SECRET.","","","1","","","","","","","","","","","","","","","know:memoTrove40"
"memoTrove41","Memo Trove41","Trove Memo 41","room:fou006:Treasure Trove","","","EIN MEANS DREAMS\nIN ERAJAN.","","","1","Erajan","","","","","","","","","","","","","","know:memoTrove41"
"memoTrove42","Memo Trove42","Trove Memo 42","room:fou006:Treasure Trove","","","A secret door lies hidden\nin the red house.","","","1","","","","","","","","","","","","","","","know:memoTrove42"
"memoTrove43","Memo Trove43","Trove Memo 43","room:fou006:Treasure Trove","","","THE TRUE TREASURE OF THE TROVE IS IN THIS ROOM BUT IS NOT IN THE HOUSE.","","","1","","","","","","","","","","","","","","","know:memoTrove43"
"memoTrove44","Memo Trove44","Trove Memo 44","room:fou006:Treasure Trove","","","The monk waits beyond\nthe second chamber.","","","1","","","","","","","","","","","","","","","know:memoTrove44"
"memoTrove45","Memo Trove45","Trove Memo 45","room:fou006:Treasure Trove","","","THE LAST TRAIN\nHAS LEFT\nTHE STATION.","","","1","","","","","","","","","","","","","","","know:memoTrove45"
"memoTrove46","Memo Trove46","Trove Memo 46","room:fou006:Treasure Trove","","","YOU HAVE SEEN ALL THE MEMOS THAT\nAPPEAR IN THIS ROOM.","","","1","","","","","","","","","","","","","","","know:memoTrove46"
"undergroundMap","Underground Map","Underground Map","room:red007:Weight Room","","","1. FOUNDATION\n      ELEVATOR\n\n2. CONCEALED\n     ENTRANCE\n\n3. CLIFFSIDE EXIT\n\n4. MINE CART\n\n5. FOUNTAIN \n      ENTRANCE</size>\n\n6. TOMB ENTRANCE\n\n7. TORCH CHAMBER\n\n8. ROTATING GEAR\n\n9. TO NORTH LEVER","","","0.7179487179","","","","","","","","","","","","","","","know:undergroundMap"
"undergroundMapRip1","Underground Map Rip1","Underground Map: Piece 1","","","","","","","","","","","","","","","","","","","","","","know:undergroundMapRip1"
"undergroundMapRip2","Underground Map Rip2","Underground Map: Piece 2","","","","","","","","","","","","","","","","","","","","","","know:undergroundMapRip2"
"undergroundMapRip3","Underground Map Rip3","Underground Map: Piece 3","","","","1. FOUNDATION\n      ELEVATOR\n\n2. CONCEALED\n     ENTRANCE\n\n3. CLIFFSIDE EXIT\n\n4. MINE CART\n\n5. FOUNTAIN \n      ENTRANCE</size>\n\n6. TOMB ENTRANCE\n\n7. TORCH CHAMBER\n\n8. ROTATING GEAR\n\n9. TO NORTH LEVER","","","0.8484848485","","","","","","","","","","","","","","","know:undergroundMapRip3"
"unfinishedLetter","Unfinished Letter","Unfinished Letter","room:bed008:Master Bedroom","","","Simon, \nI never intended to finish writing this letter but by now you must know th","","","1","","","","","","","","","","","","","","","know:unfinishedLetter"
"vaultLetter","Vault Letter","Vault Letter","room:blu023:Vault","","","","","","","","","","","","","","","","","","","","","know:vaultLetter"
"worksheet1Blank","Worksheet 1 Blank","Worksheet 1 Blank","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet1Blank"
"worksheet1A","Worksheet 1a","Worksheet 1a","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet1A"
"worksheet1B","Worksheet 1b","Worksheet 1b","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet1B"
"worksheet1C","Worksheet 1c","Worksheet 1c","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet1C"
"worksheet1D","Worksheet 1d","Worksheet 1d","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet1D"
"worksheet2Blank","Worksheet 2 Blank","Worksheet 2 Blank","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet2Blank"
"worksheet2Rip","Worksheet 2 Rip","Worksheet 2 Rip","room:blu016:Locker Room","","","","","","","","","","","","","","","","","","","","","know:worksheet2Rip"
"worksheet2A","Worksheet 2a","Worksheet 2a","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet2A"
"worksheet2B","Worksheet 2b","Worksheet 2b","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet2B"
"worksheet2C","Worksheet 2c","Worksheet 2c","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet2C"
"worksheet2D","Worksheet 2d","Worksheet 2d","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet2D"
"worksheet3Blank","Worksheet 3 Blank","Worksheet 3 Blank","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet3Blank"
"worksheet3A","Worksheet 3a","Worksheet 3a","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet3A"
"worksheet3B","Worksheet 3b","Worksheet 3b","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet3B"
"worksheet3C","Worksheet 3c","Worksheet 3c","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet3C"
"worksheet4Blank","Worksheet 4 Blank","Worksheet 4 Blank","room:add005:Classroom","","","Directions: Identify each REALM on the map below.","","","0.7272727273","","","","","","","","","","","","","","","know:worksheet4Blank"
"worksheet4A","Worksheet 4a","Worksheet 4a","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet4A"
"worksheet4B","Worksheet 4b","Worksheet 4b","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet4B"
"worksheet4C","Worksheet 4c","Worksheet 4c","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet4C"
"worksheet4D","Worksheet 4d","Worksheet 4d","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet4D"
"worksheet5Blank","Worksheet 5 Blank","Worksheet 5 Blank","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet5Blank"
"worksheet5A","Worksheet 5a","Worksheet 5a","room:add005:Classroom","","","Directions: Draw two things that share\nall but one letter of their name.","","","0.6842105263","","","","","","","","","","","","","","","know:worksheet5A"
"worksheet5B","Worksheet 5b","Worksheet 5b","room:add005:Classroom","","","Directions: Draw two things that share\nall but one letter of their name.","","","0.7222222222","","","","","","","","","","","","","","","know:worksheet5B"
"worksheet5C","Worksheet 5c","Worksheet 5c","room:add005:Classroom","","","Directions: Draw two things that share\nall but one letter of their name.","","","0.65","","","","","","","","","","","","","","","know:worksheet5C"
"worksheet6Blank","Worksheet 6 Blank","Worksheet 6 Blank","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet6Blank"
"worksheet6A","Worksheet 6a","Worksheet 6a","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet6A"
"worksheet6B","Worksheet 6b","Worksheet 6b","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet6B"
"worksheet6C","Worksheet 6c","Worksheet 6c","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet6C"
"worksheet6D","Worksheet 6d","Worksheet 6d","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet6D"
"worksheet7Blank","Worksheet 7 Blank","Worksheet 7 Blank","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet7Blank"
"worksheet7A","Worksheet 7a","Worksheet 7a","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet7A"
"worksheet7B","Worksheet 7b","Worksheet 7b","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet7B"
"worksheet7C","Worksheet 7c","Worksheet 7c","room:add005:Classroom","","","","","","","","","","","","","","","","","","","","","know:worksheet7C"
